w_inj;u1;GOR;x1_eq;x2_eq;x3_eq;estado;status;residual_norm;Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a
1,2;0,7000000000000001;0,01;1897,0982541187857;501,84858706220257;4590,867805507218;0,0;convergiu;5,918169036848008e-21;7951501,99195445;3590635,458428321;7935316,280106295;12840316,280106295;1,2000000000081636;12,082823323413052;13,403651556738373;1,320828233246297;12,082823323489443;0,12082823323413053;295,2552376096559;88,9673567359206
1,4;0,7000000000000001;0,01;1887,337118603334;536,7691913482878;4306,911239539224;0,0;convergiu;6,293731036425641e-21;7910589,146071881;3756220,5415397477;7888444,653826601;12793444,653826602;1,4000000000028625;12,213236319719751;13,735368682999887;1,522132363198043;12,213236319799007;0,12213236319719752;280,81713299675727;88,50959318905873
1,6;0,7000000000000001;0,01;1882,6025451498822;569,4935018408925;4061,427396140656;0,0;convergiu;6,693955808512805e-21;7890744,643993804;3911033,0598345287;7861748,485795472;12766748,485795472;1,5999999999992907;12,286895554216535;14,009764509836234;1,7228689555351064;12,286895554298102;0,12286895554216536;268,48218999197394;88,28755804432592
1,8;0,7000000000000001;0,01;1881,6690791140727;600,4009904455892;3845,8281197265906;0,0;convergiu;7,07470611185002e-21;7886832,112301233;4056963,845653262;7850115,644158419;12755115,64415842;1,7999999999966279;12,318854754192488;14,24204330180804;1,9231885475288653;12,318854754275971;0,12318854754192489;257,77450209209957;88,24378171085009
2,0;0,7000000000000001;0,01;1883,6885710032961;629,7737415874235;3654,0575063189153;0,0;convergiu;7,426169086038085e-21;7895296,615257278;4195408,750482861;7850016,239177763;12755016,239177763;1,999999999994477;12,319127494736922;14,442318769754774;2,1231912749293893;12,319127494822013;0,12319127494736921;248,35932643445622;88,33848890640189
0,2;0,8;0,01;2114,1608871027775;240,04355011304546;7525,631049638601;1,0;convergiu;7,543677155608007e-20;8861298,811810158;2235869,5682377946;8860895,369823867;13765895,369823867;0,1999999998252043;9,133754594902719;9,42509214050255;0,2913375455650508;9,133754594936285;0,0913375459490272;450,2226164595298;99,14684462527893
0,4;0,8;0,01;1951,0035961889896;290,52924196710956;6439,498249582629;1,0;convergiu;9,277421137114148e-20;8177440,966869228;2434194,167299365;8175692,243760942;13080692,243760942;0,3999999997958532;11,390575241038546;11,904480993075948;0,5139057519857597;11,390575241088419;0,11390575241038546;390,1799576030383;91,49533112392054
0,6000000000000001;0,8;0,01;1853,6711646083234;330,88999622081616;5723,609320996099;1,0;convergiu;1,190571685377926e-19;7769481,588953434;2600146,5761379977;7765340,362847798;12670340,362847798;0,5999999998454019;12,549302429676674;13,274795453537562;0,7254930238346339;12,549302429700735;0,12549302429676673;351,0155478362449;86,93077620768922
0,8;0,8;0,01;1789,522208627404;365,50790395749976;5197,779085842126;0,0;convergiu;5,1657140023126993e-20;7500607,507098873;2746849,0124870907;7492981,415489059;12397981,415489059;0,7999999998487651;13,262596137745414;14,195222098886669;0,932625961070757;13,26259613781336;0,13262596137745414;322,5370304265584;83,92241170226602
1,0;0,8;0,01;1745,2027190575227;396,32170258304535;4787,379161822177;0,0;convergiu;3,8344682916421225e-20;7314846,696433318;2880327,1432468267;7302628,326905348;12207628,326905347;0,999999999873755;13,739152997954367;14,876544527752893;1,1373915297226298;13,739152998027391;0,13739152997954368;300,53015177724325;81,8439806930355
