Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a;x1;x2;x3;estado;w_inj;u1;GOR
7968173,398457675;2123580,5410567117;9364226,68159331;14269226,68159331;0,2228277982083916;4,367471373526273;4,633755000240726;0,2665309025324606;4,36722409770749;0,043674713735262743;492,05886106262983;89,15388891203602;1901,0757788937244;214,6236531405035;8272,66432178231;1;0,2;0,9;0,01
7896146,08837341;2229129,65031941;8822926,611408336;13727926,611408338;0,42665489032515386;7,309649814767602;7,85145935911614;0,498699524031517;7,3527598350832495;0,07309649814767602;448,1003711239502;88,34799344757131;1883,89124138773;246,6778823439014;7482,391122095146;1;0,4;0,9;0,01
7840001,164363177;2301843,196646221;8439138,187767938;13344138,187767938;0,5718671913238994;9,481724664081119;10,037647151700842;0,6696049529579838;9,368042198741064;0,09481724664081119;417,0774713640311;87,71980200796835;1870,4959812940747;269,3701131081103;6924,599729594504;1;0,6000000000000001;0,9;0,01
7613893,979119357;2404897,7674433677;7889965,930614255;12794965,930614257;0,7789646587153958;11,570838655626725;12,268561015238982;0,9099338140211768;11,35862720121546;0,11570838655626725;372,75352790831727;85,18994555688478;1816,550506992014;302,1965373347506;6127,250801941274;1;0,8;0,9;0,01
7386531,598971055;2488432,2773700664;7450353,104445242;12355353,104445243;0,9744974785609861;13,028904049873566;14,10912074730079;1,0969730599999394;13,012147687298048;0,1302890404987357;337,2015512793188;82,64604504557798;1762,3055637261928;328,476920036698;5487,751376549168;1;1,0;0,9;0,01
6543480,574793494;2582440,1955824685;6523812,032854737;11428812,032854736;1,2000000098403896;15,537448522167974;16,892823172317097;1,3553744779394261;15,537448694374012;0,15537448522167974;267,8472196583261;73,21335908379248;1561,1673853394464;370,67738547096445;4249,29121262176;0;1,2;0,9;0,01
6400275,389705625;2657015,129664006;6372905,320752709;11277905,320752708;1,3999999949406887;15,86233275143088;17,42095596914085;1,558623335127378;15,862332634009471;0,1586233275143088;252,52396813378883;71,61107227042785;1527,0009716372501;389,69396234191794;3965,9711983123134;0;1,4000000000000001;0,9;0,01
6291802,208127219;2728507,6267212965;6255437,224786206;11160437,224786205;1,6000000086834916;16,110693455107775;17,871800536641665;1,7611069274797784;16,11069360915756;0,16110693455107775;239,68260945055445;70,3973931125109;1501,12104560575;407,3857390380924;3726,7849668703816;0;1,6;0,9;0,01
6209935,666070743;2797392,647182282;6163304,487327128;11068304,487327129;1,8000000000960361;16,30284075419637;18,26586921470138;1,9630283996584306;16,30284081503832;0,1630284075419637;228,74018621439657;69,48140895514703;1481,5890283638216;424,01438474990135;3521,4156958029034;0;1,8;0,9;0,01
6149008,914115064;2864032,215854201;6090869,138049486;10995869,138049485;2,000000003613661;16,452332547935402;18,616855961926827;2,1645233182449624;16,452332643676943;0,16452332547935405;219,2889515593126;68,79971484484074;1467,052902373889;439,7689497339602;3342,6413041602254;0;2,0;0,9;0,01
7562556,873555575;2054384,531918171;9587218,11111284;14492218,11111284;0,1736003817794934;2,8363789410477307;3,0380272763808662;0,2020095688018144;2,8360177075784883;0,028363789410477305;511,91529590177834;84,61554758916677;1804,3023137028588;197,85627219529908;8631,925851234868;1;0,2;1,0;0,01
7476711,825607314;2116817,6936761336;9023010,072208764;13928010,072208764;0,3776565686831387;6,076013568298652;6,429742482704347;0,4405318475786053;5,989210635124535;0,06076013568298652;469,33009708002925;83,65504892959831;1783,8210900608133;223,48056279822066;7871,76983186886;1;0,4;1,0;0,01
7415746,052013607;2185257,45956043;8491340,740933193;13396340,740933193;0,6107783234795798;8,748035550375494;9,43533971725969;0,6994138135975404;8,735925903660304;0,08748035550375494;428,5479633960423;82,97291821599438;1769,275654146611;249,49152396241715;7142,3273502147995;1;0,6000000000000001;1,0;0,01
7444779,597569663;2233223,3047365714;8144890,619718805;13049890,619718805;0,7882341043167772;10,398229651590759;11,47691483654337;0,875049618721485;10,601865217819604;0,10398229651590761;401,7442959552996;83,29776725802554;1776,2025830011855;266,95021522337515;6662,545017708225;1;0,8;1,0;0,01
7139826,289129248;2289009,1298931073;7557537,079455324;12462537,079455327;0,985134119922485;12,411017264507707;13,362900360048119;1,1158656123742239;12,247034747671053;0,12411017264507707;358,0379170616526;79,88572135685112;1703,4457139699723;292,86358361433764;5882,761221681055;1;1,0;1,0;0,01
6913068,825167168;2345652,145451825;7116018,95335152;12021018,95335152;1,2091465894074198;13,757256001152214;15,09479284826767;1,3496294022234898;13,745163446040792;0,13757256001152213;324,18394888886814;77,34858910067264;1649,3450938071232;315,1009308470192;5276,592967573146;1;1,2;1,0;0,01
6678811,6357216835;2394005,5592248966;6714749,760123281;11619749,76012328;1,4282381482887458;14,850380697394426;16,643294138978618;1,5657151830108724;15,077578955963824;0,14850380697394425;293,6285559563972;74,72754430153323;1593,4551618720668;334,98161681029046;4729,676921562178;1;1,4000000000000001;1,0;0,01
5758290,569905371;2398878,6566658006;5718556,332939054;10623556,332939055;1,6000000070822433;17,200220693157394;18,972222999750056;1,7720022050130106;17,200220794732168;0,17200220693157395;225,59821109570194;64,428065520253;1373,833899297189;363,44070801788774;3527,794946313601;0;1,6;1,0;0,01
5642406,093867212;2440516,465660952;5591084,616076869;10496084,616076868;1,7999999969867948;17,4489162973866;19,423405397952045;1,9744891665841486;17,448916231362634;0,17448916297386596;214,10588857736448;63,131463251866684;1346,1857596886084;375,4134892490568;3317,5965899892817;0;1,8;1,0;0,01
5550676,086489089;2481262,0311024575;5486269,157972459;10391269,157972459;1,9999999941859594;17,65078482450743;19,82729258681301;2,176507850397457;17,65078473640992;0,1765078482450743;204,21387202650368;62,10511926074918;1324,3004810301334;386,66418173301724;3135,7232347235763;0;2,0;1,0;0,01
